Categorization System,,,,,
0 North America,,,,,
,00 Americana,,,,
,,,,245.04 Slow Cooker,
,,,,245.05 Sous Vide,
,,,,245.06 Raw,
,,,245.1 Seitan,,
,,,,245.10 Oven,
,,,,245.11 Stovetop,
,,,,245.12 Grill,
,,,,245.13 Pressure Cook,
,,,,245.14 Slow Cooker,
,,,,245.15 Sous Vide,
,,,,245.16 Raw,
,,,245.2 Tempeh,,
,,,,245.20 Oven,
,,,,245.21 Stovetop,
,,,,245.22 Grill,
,,,,245.23 Pressure Cook,
,,,,245.24 Slow Cooker,
,,,,245.25 Sous Vide,
,,,,245.26 Raw,
,,,"245.3 Legumes (Chickpeas, Lentils, etc)",,
,,,,245.30 Oven,
,,,,245.31 Stovetop,
,,,,245.32 Grill,
,,,,245.33 Pressure Cook,
,,,,245.34 Slow Cooker,
,,,,245.35 Sous Vide,
,,,,245.36 Raw,
,,,245.4 Whole Grains (ex. Quinoa),,
,,,,245.40 Oven,
,,,,245.41 Stovetop,
,,,,245.42 Grill,
,,,,245.43 Pressure Cook,
,,,,245.44 Slow Cooker,
,,,,245.45 Sous Vide,
,,,,245.46 Raw,
,,246 Vegetables,,,
,25 Greek,,,,
,,250 Chicken,,,
,,,250.0 Breast,,
,,,,250.00 Oven,
,,,,250.01 Stovetop,
,,,,250.02 Grill,
,,,,250.03 Pressure Cook,
,,,,250.04 Slow Cooker,
,,,,250.05 Sous Vide,
,,,250.1 Thigh,,
,,,,250.00 Oven,
,,,,250.01 Stovetop,
,,,,250.02 Grill,
,,,,250.03 Pressure Cook,
,,,,250.04 Slow Cooker,
,,,,250.05 Sous Vide,
,,,250.2 Wing,,
,,,,250.00 Oven,
,,,,250.01 Stovetop,
,,,,250.02 Grill,
,,,,250.03 Pressure Cook,
,,,,250.04 Slow Cooker,
,,,,250.05 Sous Vide,
,,,250.3 Drumstick,,
,,,,250.00 Oven,
,,,,250.01 Stovetop,
,,,,250.02 Grill,
,,,,250.03 Pressure Cook,
,,,,250.04 Slow Cooker,
,,,,250.05 Sous Vide,
,,,250.4 Ground,,
,,,,250.00 Oven,
,,,,250.01 Stovetop,
,,,,250.02 Grill,
,,,,250.03 Pressure Cook,
,,,,250.04 Slow Cooker,
,,,,250.05 Sous Vide,
,,251 Beef,,,
,,,251.1 Skirt/Flank,,
,,,,251.10 Oven,
,,,,251.11 Stovetop,
,,,,251.12 Grill,
,,,,251.13 Pressure Cook,
,,,,251.14 Slow Cooker,
,,,,251.15 Sous Vide,
,,,251.2 Brisket,,
,,,,251.20 Oven,
,,,,251.21 Stovetop,
,,,,251.22 Grill,
,,,,251.23 Pressure Cook,
,,,,251.24 Slow Cooker,
,,,,251.25 Sous Vide,
,,,251.3 Round,,
,,,,251.30 Oven,
,,,,251.31 Stovetop,
,,,,251.32 Grill,
,,,,251.33 Pressure Cook,
,,,,251.34 Slow Cooker,
,,,,251.35 Sous Vide,
,,,251.4 Ground,,
,,,,251.40 Oven,
,,,,251.41 Stovetop,
,,,,251.42 Grill,
,,,,251.43 Pressure Cook,
,,,,251.44 Slow Cooker,
,,,,251.45 Sous Vide,
,,,251.5 Chuck,,
,,,,251.50 Oven,
,,,,251.51 Stovetop,
,,,,251.52 Grill,
,,,,251.53 Pressure Cook,
,,,,251.54 Slow Cooker,
,,,,251.55 Sous Vide,
,,,251.6 Loin,,
,,,,251.60 Oven,
,,,,251.61 Stovetop,
,,,,251.62 Grill,
,,,,251.63 Pressure Cook,
,,,,251.64 Slow Cooker,
,,,,251.65 Sous Vide,
,,252 Pork,,,
,,,252.0 Butt/Shoulder,,
,,,,252.00 Oven,
,,,,252.01 Stovetop,
,,,,252.02 Grill,
,,,,252.03 Pressure Cook,
,,,,252.04 Slow Cooker,
,,,,252.05 Sous Vide,
,,,252.1 Loin,,
,,,,252.10 Oven,
,,,,252.11 Stovetop,
,,,,252.12 Grill,
,,,,252.13 Pressure Cook,
,,,,252.14 Slow Cooker,
,,,,252.15 Sous Vide,
,,,252.2 Ribs,,
,,,,252.20 Oven,
,,,,252.21 Stovetop,
,,,,252.22 Grill,
,,,,252.23 Pressure Cook,
,,,,252.24 Slow Cooker,
,,,,252.25 Sous Vide,
,,,252.3 Tenderloin,,
,,,,252.30 Oven,
,,,,252.31 Stovetop,
,,,,252.32 Grill,
,,,,252.33 Pressure Cook,
,,,,252.34 Slow Cooker,
,,,,252.35 Sous Vide,
,,,252.4 Chop,,
,,,,252.40 Oven,
,,,,252.41 Stovetop,
,,,,252.42 Grill,
,,,,252.43 Pressure Cook,
,,,,252.44 Slow Cooker,
,,,,252.45 Sous Vide,
,,,252.5 Belly,,
,,,,252.50 Oven,
,,,,252.51 Stovetop,
,,,,252.52 Grill,
,,,,252.53 Pressure Cook,
,,,,252.54 Slow Cooker,
,,,,252.55 Sous Vide,
,,253 Fish,,,
,,,253.0 Salmon,,
,,,,253.00 Oven,
,,,,253.01 Stovetop,
,,,,253.02 Grill,
,,,,253.03 Pressure Cook,
,,,,253.04 Slow Cooker,
,,,,253.05 Sous Vide,
,,,,253.06 Raw,
,,,253.1 Tuna,,
,,,,253.10 Oven,
,,,,253.11 Stovetop,
,,,,253.12 Grill,
,,,,253.13 Pressure Cook,
,,,,253.14 Slow Cooker,
,,,,253.15 Sous Vide,
,,,,253.16 Raw,
,,,253.2 Cod,,
,,,,253.20 Oven,
,,,,253.21 Stovetop,
,,,,253.22 Grill,
,,,,253.23 Pressure Cook,
,,,,253.24 Slow Cooker,
,,,,253.25 Sous Vide,
,,,,253.26 Raw,
,,,253.3 Tilapia,,
,,,,253.30 Oven,
,,,,253.31 Stovetop,
,,,,253.32 Grill,
,,,,253.33 Pressure Cook,
,,,,253.34 Slow Cooker,
,,,,253.35 Sous Vide,
,,,,253.36 Raw,
,,,253.4 Swordfish,,
,,,,253.40 Oven,
,,,,253.41 Stovetop,
,,,,253.42 Grill,
,,,,253.43 Pressure Cook,
,,,,253.44 Slow Cooker,
,,,,253.45 Sous Vide,
,,,,253.46 Raw,
,,,253.5 Trout,,
,,,,253.50 Oven,
,,,,253.51 Stovetop,
,,,,253.52 Grill,
,,,,253.53 Pressure Cook,
,,,,253.54 Slow Cooker,
,,,,253.55 Sous Vide,
,,,,253.56 Raw,
,,254 Shelfish,,,
,,,254.0 Shrimp,,
,,,,254.00 Oven,
,,,,254.01 Stovetop,
,,,,254.02 Grill,
,,,,254.03 Pressure Cook,
,,,,254.04 Slow Cooker,
,,,,254.05 Sous Vide,
,,,,254.06 Raw,
,,,254.1 Crab,,
,,,,254.10 Oven,
,,,,254.11 Stovetop,
,,,,254.12 Grill,
,,,,254.13 Pressure Cook,
,,,,254.14 Slow Cooker,
,,,,254.15 Sous Vide,
,,,,254.16 Raw,
,,,254.2 Clam,,
,,,,254.20 Oven,
,,,,254.21 Stovetop,
,,,,254.22 Grill,
,,,,254.23 Pressure Cook,
,,,,254.24 Slow Cooker,
,,,,254.25 Sous Vide,
,,,,254.26 Raw,
,,,254.3 Lobster,,
,,,,254.30 Oven,
,,,,254.31 Stovetop,
,,,,254.32 Grill,
,,,,254.33 Pressure Cook,
,,,,254.34 Slow Cooker,
,,,,254.35 Sous Vide,
,,,,254.36 Raw,
,,,254.4 Scallops,,
,,,,254.40 Oven,
,,,,254.41 Stovetop,
,,,,254.42 Grill,
,,,,254.43 Pressure Cook,
,,,,254.44 Slow Cooker,
,,,,254.45 Sous Vide,
,,,,254.46 Raw,
,,,254.5 Mussels,,
,,,,254.50 Oven,
,,,,254.51 Stovetop,
,,,,254.52 Grill,
,,,,254.53 Pressure Cook,
,,,,254.54 Slow Cooker,
,,,,254.55 Sous Vide,
,,,,254.56 Raw,
,,255 Plant Protein,,,
,,,255.0 Tofu,,
,,,,255.00 Oven,
,,,,255.01 Stovetop,
,,,,255.02 Grill,
,,,,255.03 Pressure Cook,
,,,,255.04 Slow Cooker,
,,,,255.05 Sous Vide,
,,,,255.06 Raw,
,,,255.1 Seitan,,
,,,,255.10 Oven,
,,,,255.11 Stovetop,
,,,,255.12 Grill,
,,,,255.13 Pressure Cook,
,,,,255.14 Slow Cooker,
,,,,255.15 Sous Vide,
,,,,255.16 Raw,
,,,255.2 Tempeh,,
,,,,255.20 Oven,
,,,,255.21 Stovetop,
,,,,255.22 Grill,
,,,,255.23 Pressure Cook,
,,,,255.24 Slow Cooker,
,,,,255.25 Sous Vide,
,,,,255.26 Raw,
,,,"255.3 Legumes (Chickpeas, Lentils, etc)",,
,,,,255.30 Oven,
,,,,255.31 Stovetop,
,,,,255.32 Grill,
,,,,255.33 Pressure Cook,
,,,,255.34 Slow Cooker,
,,,,255.35 Sous Vide,
,,,,255.36 Raw,
,,,255.4 Whole Grains (ex. Quinoa),,
,,,,255.40 Oven,
,,,,255.41 Stovetop,
,,,,255.42 Grill,
,,,,255.43 Pressure Cook,
,,,,255.44 Slow Cooker,
,,,,255.45 Sous Vide,
,,,,255.46 Raw,
,,256 Vegetables,,,
,26 Eastern European,,,,
,,250 Chicken,,,
,,,250.0 Breast,,
,,,,250.00 Oven,
,,,,250.01 Stovetop,
,,,,250.02 Grill,
,,,,250.03 Pressure Cook,
,,,,250.04 Slow Cooker,
,,,,250.05 Sous Vide,
,,,250.1 Thigh,,
,,,,250.00 Oven,
,,,,250.01 Stovetop,
,,,,250.02 Grill,
,,,,250.03 Pressure Cook,
,,,,250.04 Slow Cooker,
,,,,250.05 Sous Vide,
,,,250.2 Wing,,
,,,,250.00 Oven,
,,,,250.01 Stovetop,
,,,,250.02 Grill,
,,,,250.03 Pressure Cook,
,,,,250.04 Slow Cooker,
,,,,250.05 Sous Vide,
,,,250.3 Drumstick,,
,,,,250.00 Oven,
,,,,250.01 Stovetop,
,,,,250.02 Grill,
,,,,250.03 Pressure Cook,
,,,,250.04 Slow Cooker,
,,,,250.05 Sous Vide,
,,,250.4 Ground,,
,,,,250.00 Oven,
,,,,250.01 Stovetop,
,,,,250.02 Grill,
,,,,250.03 Pressure Cook,
,,,,250.04 Slow Cooker,
,,,,250.05 Sous Vide,
,,251 Beef,,,
,,,251.1 Skirt/Flank,,
,,,,251.10 Oven,
,,,,251.11 Stovetop,
,,,,251.12 Grill,
,,,,251.13 Pressure Cook,
,,,,251.14 Slow Cooker,
,,,,251.15 Sous Vide,
,,,251.2 Brisket,,
,,,,251.20 Oven,
,,,,251.21 Stovetop,
,,,,251.22 Grill,
,,,,251.23 Pressure Cook,
,,,,251.24 Slow Cooker,
,,,,251.25 Sous Vide,
,,,251.3 Round,,
,,,,251.30 Oven,
,,,,251.31 Stovetop,
,,,,251.32 Grill,
,,,,251.33 Pressure Cook,
,,,,251.34 Slow Cooker,
,,,,251.35 Sous Vide,
,,,251.4 Ground,,
,,,,251.40 Oven,
,,,,251.41 Stovetop,
,,,,251.42 Grill,
,,,,251.43 Pressure Cook,
,,,,251.44 Slow Cooker,
,,,,251.45 Sous Vide,
,,,251.5 Chuck,,
,,,,251.50 Oven,
,,,,251.51 Stovetop,
,,,,251.52 Grill,
,,,,251.53 Pressure Cook,
,,,,251.54 Slow Cooker,
,,,,251.55 Sous Vide,
,,,251.6 Loin,,
,,,,251.60 Oven,
,,,,251.61 Stovetop,
,,,,251.62 Grill,
,,,,251.63 Pressure Cook,
,,,,251.64 Slow Cooker,
,,,,251.65 Sous Vide,
,,252 Pork,,,
,,,252.0 Butt/Shoulder,,
,,,,252.00 Oven,
,,,,252.01 Stovetop,
,,,,252.02 Grill,
,,,,252.03 Pressure Cook,
,,,,252.04 Slow Cooker,
,,,,252.05 Sous Vide,
,,,252.1 Loin,,
,,,,252.10 Oven,
,,,,252.11 Stovetop,
,,,,252.12 Grill,
,,,,252.13 Pressure Cook,
,,,,252.14 Slow Cooker,
,,,,252.15 Sous Vide,
,,,252.2 Ribs,,
,,,,252.20 Oven,
,,,,252.21 Stovetop,
,,,,252.22 Grill,
,,,,252.23 Pressure Cook,
,,,,252.24 Slow Cooker,
,,,,252.25 Sous Vide,
,,,252.3 Tenderloin,,
,,,,252.30 Oven,
,,,,252.31 Stovetop,
,,,,252.32 Grill,
,,,,252.33 Pressure Cook,
,,,,252.34 Slow Cooker,
,,,,252.35 Sous Vide,
,,,252.4 Chop,,
,,,,252.40 Oven,
,,,,252.41 Stovetop,
,,,,252.42 Grill,
,,,,252.43 Pressure Cook,
,,,,252.44 Slow Cooker,
,,,,252.45 Sous Vide,
,,,252.5 Belly,,
,,,,252.50 Oven,
,,,,252.51 Stovetop,
,,,,252.52 Grill,
,,,,252.53 Pressure Cook,
,,,,252.54 Slow Cooker,
,,,,252.55 Sous Vide,
,,253 Fish,,,
,,,253.0 Salmon,,
,,,,253.00 Oven,
,,,,253.01 Stovetop,
,,,,253.02 Grill,
,,,,253.03 Pressure Cook,
,,,,253.04 Slow Cooker,
,,,,253.05 Sous Vide,
,,,,253.06 Raw,
,,,253.1 Tuna,,
,,,,253.10 Oven,
,,,,253.11 Stovetop,
,,,,253.12 Grill,
,,,,253.13 Pressure Cook,
,,,,253.14 Slow Cooker,
,,,,253.15 Sous Vide,
,,,,253.16 Raw,
,,,253.2 Cod,,
,,,,253.20 Oven,
,,,,253.21 Stovetop,
,,,,253.22 Grill,
,,,,253.23 Pressure Cook,
,,,,253.24 Slow Cooker,
,,,,253.25 Sous Vide,
,,,,253.26 Raw,
,,,253.3 Tilapia,,
,,,,253.30 Oven,
,,,,253.31 Stovetop,
,,,,253.32 Grill,
,,,,253.33 Pressure Cook,
,,,,253.34 Slow Cooker,
,,,,253.35 Sous Vide,
,,,,253.36 Raw,
,,,253.4 Swordfish,,
,,,,253.40 Oven,
,,,,253.41 Stovetop,
,,,,253.42 Grill,
,,,,253.43 Pressure Cook,
,,,,253.44 Slow Cooker,
,,,,253.45 Sous Vide,
,,,,253.46 Raw,
,,,253.5 Trout,,
,,,,253.50 Oven,
,,,,253.51 Stovetop,
,,,,253.52 Grill,
,,,,253.53 Pressure Cook,
,,,,253.54 Slow Cooker,
,,,,253.55 Sous Vide,
,,,,253.56 Raw,
,,254 Shelfish,,,
,,,254.0 Shrimp,,
,,,,254.00 Oven,
,,,,254.01 Stovetop,
,,,,254.02 Grill,
,,,,254.03 Pressure Cook,
,,,,254.04 Slow Cooker,
,,,,254.05 Sous Vide,
,,,,254.06 Raw,
,,,254.1 Crab,,
,,,,254.10 Oven,
,,,,254.11 Stovetop,
,,,,254.12 Grill,
,,,,254.13 Pressure Cook,
,,,,254.14 Slow Cooker,
,,,,254.15 Sous Vide,
,,,,254.16 Raw,
,,,254.2 Clam,,
,,,,254.20 Oven,
,,,,254.21 Stovetop,
,,,,254.22 Grill,
,,,,254.23 Pressure Cook,
,,,,254.24 Slow Cooker,
,,,,254.25 Sous Vide,
,,,,254.26 Raw,
,,,254.3 Lobster,,
,,,,254.30 Oven,
,,,,254.31 Stovetop,
,,,,254.32 Grill,
,,,,254.33 Pressure Cook,
,,,,254.34 Slow Cooker,
,,,,254.35 Sous Vide,
,,,,254.36 Raw,
,,,254.4 Scallops,,
,,,,254.40 Oven,
,,,,254.41 Stovetop,
,,,,254.42 Grill,
,,,,254.43 Pressure Cook,
,,,,254.44 Slow Cooker,
,,,,254.45 Sous Vide,
,,,,254.46 Raw,
,,,254.5 Mussels,,
,,,,254.50 Oven,
,,,,254.51 Stovetop,
,,,,254.52 Grill,
,,,,254.53 Pressure Cook,
,,,,254.54 Slow Cooker,
,,,,254.55 Sous Vide,
,,,,254.56 Raw,
,,255 Plant Protein,,,
,,,255.0 Tofu,,
,,,,255.00 Oven,
,,,,255.01 Stovetop,
,,,,255.02 Grill,
,,,,255.03 Pressure Cook,
,,,,255.04 Slow Cooker,
,,,,255.05 Sous Vide,
,,,,255.06 Raw,
,,,255.1 Seitan,,
,,,,255.10 Oven,
,,,,255.11 Stovetop,
,,,,255.12 Grill,
,,,,255.13 Pressure Cook,
,,,,255.14 Slow Cooker,
,,,,255.15 Sous Vide,
,,,,255.16 Raw,
,,,255.2 Tempeh,,
,,,,255.20 Oven,
,,,,255.21 Stovetop,
,,,,255.22 Grill,
,,,,255.23 Pressure Cook,
,,,,255.24 Slow Cooker,
,,,,255.25 Sous Vide,
,,,,255.26 Raw,
,,,"255.3 Legumes (Chickpeas, Lentils, etc)",,
,,,,255.30 Oven,
,,,,255.31 Stovetop,
,,,,255.32 Grill,
,,,,255.33 Pressure Cook,
,,,,255.34 Slow Cooker,
,,,,255.35 Sous Vide,
,,,,255.36 Raw,
,,,255.4 Whole Grains (ex. Quinoa),,
,,,,255.40 Oven,
,,,,255.41 Stovetop,
,,,,255.42 Grill,
,,,,255.43 Pressure Cook,
,,,,255.44 Slow Cooker,
,,,,255.45 Sous Vide,
,,,,255.46 Raw,
,,256 Vegetables,,,
3 Asia,,,,,
,30 Japan/Korea,,,,
,,300 Chicken,,,
,,,300.0 Breast,,
,,,,300.00 Oven,
,,,,300.01 Stovetop,
,,,,300.02 Grill,
,,,,300.03 Pressure Cook,
,,,,300.04 Slow Cooker,
,,,,300.05 Sous Vide,
,,,300.1 Thigh,,
,,,,300.00 Oven,
,,,,300.01 Stovetop,
,,,,300.02 Grill,
,,,,300.03 Pressure Cook,
,,,,300.04 Slow Cooker,
,,,,300.05 Sous Vide,
,,,300.2 Wing,,
,,,,300.00 Oven,
,,,,300.01 Stovetop,
,,,,300.02 Grill,
,,,,300.03 Pressure Cook,
,,,,300.04 Slow Cooker,
,,,,300.05 Sous Vide,
,,,300.3 Drumstick,,
,,,,300.00 Oven,
,,,,300.01 Stovetop,
,,,,300.02 Grill,
,,,,300.03 Pressure Cook,
,,,,300.04 Slow Cooker,
,,,,300.05 Sous Vide,
,,,300.4 Ground,,
,,,,300.00 Oven,
,,,,300.01 Stovetop,
,,,,300.02 Grill,
,,,,300.03 Pressure Cook,
,,,,300.04 Slow Cooker,
,,,,300.05 Sous Vide,
,,301 Beef,,,
,,,301.1 Skirt/Flank,,
,,,,301.10 Oven,
,,,,301.11 Stovetop,
,,,,301.12 Grill,
,,,,301.13 Pressure Cook,
,,,,301.14 Slow Cooker,
,,,,301.15 Sous Vide,
,,,301.2 Brisket,,
,,,,301.20 Oven,
,,,,301.21 Stovetop,
,,,,301.22 Grill,
,,,,301.23 Pressure Cook,
,,,,301.24 Slow Cooker,
,,,,301.25 Sous Vide,
,,,301.3 Round,,
,,,,301.30 Oven,
,,,,301.31 Stovetop,
,,,,301.32 Grill,
,,,,301.33 Pressure Cook,
,,,,301.34 Slow Cooker,
,,,,301.35 Sous Vide,
,,,301.4 Ground,,
,,,,301.40 Oven,
,,,,301.41 Stovetop,
,,,,301.42 Grill,
,,,,301.43 Pressure Cook,
,,,,301.44 Slow Cooker,
,,,,301.45 Sous Vide,
,,,301.5 Chuck,,
,,,,301.50 Oven,
,,,,301.51 Stovetop,
,,,,301.52 Grill,
,,,,301.53 Pressure Cook,
,,,,301.54 Slow Cooker,
,,,,301.55 Sous Vide,
,,,301.6 Loin,,
,,,,301.60 Oven,
,,,,301.61 Stovetop,
,,,,301.62 Grill,
,,,,301.63 Pressure Cook,
,,,,301.64 Slow Cooker,
,,,,301.65 Sous Vide,
,,302 Pork,,,
,,,302.0 Butt/Shoulder,,
,,,,302.00 Oven,
,,,,302.01 Stovetop,
,,,,302.02 Grill,
,,,,302.03 Pressure Cook,
,,,,302.04 Slow Cooker,
,,,,302.05 Sous Vide,
,,,302.1 Loin,,
,,,,302.10 Oven,
,,,,302.11 Stovetop,
,,,,302.12 Grill,
,,,,302.13 Pressure Cook,
,,,,302.14 Slow Cooker,
,,,,302.15 Sous Vide,
,,,302.2 Ribs,,
,,,,302.20 Oven,
,,,,302.21 Stovetop,
,,,,302.22 Grill,
,,,,302.23 Pressure Cook,
,,,,302.24 Slow Cooker,
,,,,302.25 Sous Vide,
,,,302.3 Tenderloin,,
,,,,302.30 Oven,
,,,,302.31 Stovetop,
,,,,302.32 Grill,
,,,,302.33 Pressure Cook,
,,,,302.34 Slow Cooker,
,,,,302.35 Sous Vide,
,,,302.4 Chop,,
,,,,302.40 Oven,
,,,,302.41 Stovetop,
,,,,302.42 Grill,
,,,,302.43 Pressure Cook,
,,,,302.44 Slow Cooker,
,,,,302.45 Sous Vide,
,,,302.5 Belly,,
,,,,302.50 Oven,
,,,,302.51 Stovetop,
,,,,302.52 Grill,
,,,,302.53 Pressure Cook,
,,,,302.54 Slow Cooker,
,,,,302.55 Sous Vide,
,,303 Fish,,,
,,,303.0 Salmon,,
,,,,303.00 Oven,
,,,,303.01 Stovetop,
,,,,303.02 Grill,
,,,,303.03 Pressure Cook,
,,,,303.04 Slow Cooker,
,,,,303.05 Sous Vide,
,,,,303.06 Raw,
,,,303.1 Tuna,,
,,,,303.10 Oven,
,,,,303.11 Stovetop,
,,,,303.12 Grill,
,,,,303.13 Pressure Cook,
,,,,303.14 Slow Cooker,
,,,,303.15 Sous Vide,
,,,,303.16 Raw,
,,,303.2 Cod,,
,,,,303.20 Oven,
,,,,303.21 Stovetop,
,,,,303.22 Grill,
,,,,303.23 Pressure Cook,
,,,,303.24 Slow Cooker,
,,,,303.25 Sous Vide,
,,,,303.26 Raw,
,,,303.3 Tilapia,,
,,,,303.30 Oven,
,,,,303.31 Stovetop,
,,,,303.32 Grill,
,,,,303.33 Pressure Cook,
,,,,303.34 Slow Cooker,
,,,,303.35 Sous Vide,
,,,,303.36 Raw,
,,,303.4 Swordfish,,
,,,,303.40 Oven,
,,,,303.41 Stovetop,
,,,,303.42 Grill,
,,,,303.43 Pressure Cook,
,,,,303.44 Slow Cooker,
,,,,303.45 Sous Vide,
,,,,303.46 Raw,
,,,303.5 Trout,,
,,,,303.50 Oven,
,,,,303.51 Stovetop,
,,,,303.52 Grill,
,,,,303.53 Pressure Cook,
,,,,303.54 Slow Cooker,
,,,,303.55 Sous Vide,
,,,,303.56 Raw,
,,304 Shelfish,,,
,,,304.0 Shrimp,,
,,,,304.00 Oven,
,,,,304.01 Stovetop,
,,,,304.02 Grill,
,,,,304.03 Pressure Cook,
,,,,304.04 Slow Cooker,
,,,,304.05 Sous Vide,
,,,,304.06 Raw,
,,,304.1 Crab,,
,,,,304.10 Oven,
,,,,304.11 Stovetop,
,,,,304.12 Grill,
,,,,304.13 Pressure Cook,
,,,,304.14 Slow Cooker,
,,,,304.15 Sous Vide,
,,,,304.16 Raw,
,,,304.2 Clam,,
,,,,304.20 Oven,
,,,,304.21 Stovetop,
,,,,304.22 Grill,
,,,,304.23 Pressure Cook,
,,,,304.24 Slow Cooker,
,,,,304.25 Sous Vide,
,,,,304.26 Raw,
,,,304.3 Lobster,,
,,,,304.30 Oven,
,,,,304.31 Stovetop,
,,,,304.32 Grill,
,,,,304.33 Pressure Cook,
,,,,304.34 Slow Cooker,
,,,,304.35 Sous Vide,
,,,,304.36 Raw,
,,,304.4 Scallops,,
,,,,304.40 Oven,
,,,,304.41 Stovetop,
,,,,304.42 Grill,
,,,,304.43 Pressure Cook,
,,,,304.44 Slow Cooker,
,,,,304.45 Sous Vide,
,,,,304.46 Raw,
,,,304.5 Mussels,,
,,,,304.50 Oven,
,,,,304.51 Stovetop,
,,,,304.52 Grill,
,,,,304.53 Pressure Cook,
,,,,304.54 Slow Cooker,
,,,,304.55 Sous Vide,
,,,,304.56 Raw,
,,305 Plant Protein,,,
,,,305.0 Tofu,,
,,,,305.00 Oven,
,,,,305.01 Stovetop,
,,,,305.02 Grill,
,,,,305.03 Pressure Cook,
,,,,305.04 Slow Cooker,
,,,,305.05 Sous Vide,
,,,,305.06 Raw,
,,,305.1 Seitan,,
,,,,305.10 Oven,
,,,,305.11 Stovetop,
,,,,305.12 Grill,
,,,,305.13 Pressure Cook,
,,,,305.14 Slow Cooker,
,,,,305.15 Sous Vide,
,,,,305.16 Raw,
,,,305.2 Tempeh,,
,,,,305.20 Oven,
,,,,305.21 Stovetop,
,,,,305.22 Grill,
,,,,305.23 Pressure Cook,
,,,,305.24 Slow Cooker,
,,,,305.25 Sous Vide,
,,,,305.26 Raw,
,,,"305.3 Legumes (Chickpeas, Lentils, etc)",,
,,,,305.30 Oven,
,,,,305.31 Stovetop,
,,,,305.32 Grill,
,,,,305.33 Pressure Cook,
,,,,305.34 Slow Cooker,
,,,,305.35 Sous Vide,
,,,,305.36 Raw,
,,,305.4 Whole Grains (ex. Quinoa),,
,,,,305.40 Oven,
,,,,305.41 Stovetop,
,,,,305.42 Grill,
,,,,305.43 Pressure Cook,
,,,,305.44 Slow Cooker,
,,,,305.45 Sous Vide,
,,,,305.46 Raw,
,,306 Vegetables,,,
,31 China/Mongolia,,,,
,,310 Chicken,,,
,,,310.0 Breast,,
,,,,310.00 Oven,
,,,,310.01 Stovetop,
,,,,310.02 Grill,
,,,,310.03 Pressure Cook,
,,,,310.04 Slow Cooker,
,,,,310.05 Sous Vide,
,,,310.1 Thigh,,
,,,,310.00 Oven,
,,,,310.01 Stovetop,
,,,,310.02 Grill,
,,,,310.03 Pressure Cook,
,,,,310.04 Slow Cooker,
,,,,310.05 Sous Vide,
,,,310.2 Wing,,
,,,,310.00 Oven,
,,,,310.01 Stovetop,
,,,,310.02 Grill,
,,,,310.03 Pressure Cook,
,,,,310.04 Slow Cooker,
,,,,310.05 Sous Vide,
,,,310.3 Drumstick,,
,,,,310.00 Oven,
,,,,310.01 Stovetop,
,,,,310.02 Grill,
,,,,310.03 Pressure Cook,
,,,,310.04 Slow Cooker,
,,,,310.05 Sous Vide,
,,,310.4 Ground,,
,,,,310.00 Oven,
,,,,310.01 Stovetop,
,,,,310.02 Grill,
,,,,310.03 Pressure Cook,
,,,,310.04 Slow Cooker,
,,,,310.05 Sous Vide,
,,311 Beef,,,
,,,311.1 Skirt/Flank,,
,,,,311.10 Oven,
,,,,311.11 Stovetop,
,,,,311.12 Grill,
,,,,311.13 Pressure Cook,
,,,,311.14 Slow Cooker,
,,,,311.15 Sous Vide,
,,,311.2 Brisket,,
,,,,311.20 Oven,
,,,,311.21 Stovetop,
,,,,311.22 Grill,
,,,,311.23 Pressure Cook,
,,,,311.24 Slow Cooker,
,,,,311.25 Sous Vide,
,,,311.3 Round,,
,,,,311.30 Oven,
,,,,311.31 Stovetop,
,,,,311.32 Grill,
,,,,311.33 Pressure Cook,
,,,,311.34 Slow Cooker,
,,,,311.35 Sous Vide,
,,,311.4 Ground,,
,,,,311.40 Oven,
,,,,311.41 Stovetop,
,,,,311.42 Grill,
,,,,311.43 Pressure Cook,
,,,,311.44 Slow Cooker,
,,,,311.45 Sous Vide,
,,,311.5 Chuck,,
,,,,311.50 Oven,
,,,,311.51 Stovetop,
,,,,311.52 Grill,
,,,,311.53 Pressure Cook,
,,,,311.54 Slow Cooker,
,,,,311.55 Sous Vide,
,,,311.6 Loin,,
,,,,311.60 Oven,
,,,,311.61 Stovetop,
,,,,311.62 Grill,
,,,,311.63 Pressure Cook,
,,,,311.64 Slow Cooker,
,,,,311.65 Sous Vide,
,,313 Pork,,,
,,,313.0 Butt/Shoulder,,
,,,,313.00 Oven,
,,,,313.01 Stovetop,
,,,,313.02 Grill,
,,,,313.03 Pressure Cook,
,,,,313.04 Slow Cooker,
,,,,313.05 Sous Vide,
,,,313.1 Loin,,
,,,,313.10 Oven,
,,,,313.11 Stovetop,
,,,,313.12 Grill,
,,,,313.13 Pressure Cook,
,,,,313.14 Slow Cooker,
,,,,313.15 Sous Vide,
,,,313.2 Ribs,,
,,,,313.20 Oven,
,,,,313.21 Stovetop,
,,,,313.22 Grill,
,,,,313.23 Pressure Cook,
,,,,313.24 Slow Cooker,
,,,,313.25 Sous Vide,
,,,313.3 Tenderloin,,
,,,,313.30 Oven,
,,,,313.31 Stovetop,
,,,,313.32 Grill,
,,,,313.33 Pressure Cook,
,,,,313.34 Slow Cooker,
,,,,313.35 Sous Vide,
